Ano,Mês,Dia,Ativo,Cotação,Variação
2020,05,19,Lajinha/MG (Coocafé),s/cotação,-
2020,05,19,Esp. Sto. do Pinhal/SP (Coopinhal),"610,00","-1,61"
2020,05,19,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"550,00","0,00"
2020,05,19,Franca/SP (Cocapec),"590,00","-1,67"
2020,05,19,Cafelândia/PR (Copacol),"493,80","0,00"
2020,05,19,Maringá/PR ,"530,00","0,00"
2020,05,19,Vitória/ES (BCSP),s/cotação,-
2020,05,19,Média Rio Grande do Sul (Clicmercado),"595,00","-0,83"
2020,05,19,Oeste da Bahia (AIBA),"570,00","-0,87"
2020,05,20,Guaxupé/MG (Cooxupé),"597,00","-0,83"
2020,05,20,Poços de Caldas/MG (CaféPoços),"575,00","-2,54"
2020,05,20,Patrocínio/MG (Expocaccer),"585,00","-1,68"
2020,05,20,Araguarí/MG (Coocacer),"600,00","0,00"
2020,05,20,Varginha/MG (Minasul),"595,00","0,00"
2020,05,20,Campos Gerais/MG (Coopercam),"576,00","-1,54"
2020,05,20,Lajinha/MG (Coocafé),s/cotação,-
2020,05,20,Esp. Sto. do Pinhal/SP (Coopinhal),"610,00","0,00"
2020,05,20,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"550,00","0,00"
2020,05,20,Franca/SP (Cocapec),"590,00","0,00"
2020,05,20,Cafelândia/PR (Copacol),"493,80","0,00"
2020,05,20,Maringá/PR ,"530,00","0,00"
2020,05,20,Vitória/ES (BCSP),s/cotação,-
2020,05,20,Média Rio Grande do Sul (Clicmercado),"595,00","0,00"
2020,05,20,Oeste da Bahia (AIBA),"570,00","0,00"
2020,05,21,Guaxupé/MG (Cooxupé),"582,00","-2,51"
2020,05,21,Poços de Caldas/MG (CaféPoços),"570,00","-0,87"
2020,05,21,Patrocínio/MG (Expocaccer),"575,00","-1,71"
2020,05,21,Araguarí/MG (Coocacer),"600,00",-
2020,05,21,Varginha/MG (Minasul),"595,00","0,00"
2020,05,21,Campos Gerais/MG (Coopercam),"566,00","-1,74"
2020,05,21,Lajinha/MG (Coocafé),s/cotação,-
2020,05,21,Esp. Sto. do Pinhal/SP (Coopinhal),"610,00","0,00"
2020,05,21,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"540,00","-1,82"
2020,05,21,Franca/SP (Cocapec),"590,00","0,00"
2020,05,21,Cafelândia/PR (Copacol),"493,80","0,00"
2020,05,21,Maringá/PR ,"530,00","0,00"
2020,05,21,Vitória/ES (BCSP),s/cotação,-
2020,05,21,Média Rio Grande do Sul (Clicmercado),"585,00","-1,68"
2020,05,21,Oeste da Bahia (AIBA),"555,00","-2,63"
2020,05,22,Guaxupé/MG (Cooxupé),"577,00","-0,86"
2020,05,22,Poços de Caldas/MG (CaféPoços),"575,00","+0,88"
2020,05,22,Patrocínio/MG (Expocaccer),"570,00","-0,87"
2020,05,22,Araguarí/MG (Coocacer),"590,00","-1,67"
2020,05,22,Varginha/MG (Minasul),"580,00","-2,52"
2020,05,22,Campos Gerais/MG (Coopercam),"561,00","-0,88"
2020,05,22,Lajinha/MG (Coocafé),s/cotação,-
2020,05,22,Esp. Sto. do Pinhal/SP (Coopinhal),"620,00","+1,64"
2020,05,22,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"550,00","+1,85"
2020,05,22,Franca/SP (Cocapec),"590,00","0,00"
2020,05,22,Cafelândia/PR (Copacol),"484,20","-1,94"
2020,05,22,Maringá/PR ,"530,00","0,00"
2020,05,22,Vitória/ES (BCSP),s/cotação,-
2020,05,22,Média Rio Grande do Sul (Clicmercado),"575,00","-1,71"
2020,05,22,Oeste da Bahia (AIBA),"550,00","-0,90"
2020,05,25,Guaxupé/MG (Cooxupé),"567,00","-1,73"
2020,05,25,Poços de Caldas/MG (CaféPoços),"570,00","-0,87"
2020,05,25,Patrocínio/MG (Expocaccer),"570,00","0,00"
2020,05,25,Araguarí/MG (Coocacer),"590,00","0,00"
2020,05,25,Varginha/MG (Minasul),"580,00","0,00"
2020,05,25,Campos Gerais/MG (Coopercam),"561,00","0,00"
2020,05,25,Lajinha/MG (Coocafé),s/cotação,-
2020,05,25,Esp. Sto. do Pinhal/SP (Coopinhal),"610,00","-1,61"
2020,05,25,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"550,00","0,00"
2020,05,25,Franca/SP (Cocapec),"590,00",-
2020,05,25,Cafelândia/PR (Copacol),"484,20","0,00"
2020,05,25,Maringá/PR ,s/cotação,-
2020,05,25,Vitória/ES (BCSP),s/cotação,-
2020,05,25,Média Rio Grande do Sul (Clicmercado),"570,00","-0,87"
2020,05,25,Oeste da Bahia (AIBA),"550,00","0,00"
2020,05,26,Guaxupé/MG (Cooxupé),"567,00","0,00"
2020,05,26,Poços de Caldas/MG (CaféPoços),"565,00","-0,88"
2020,05,26,Patrocínio/MG (Expocaccer),"565,00","-0,88"
2020,05,26,Araguarí/MG (Coocacer),"590,00","0,00"
2020,05,26,Varginha/MG (Minasul),"585,00","+0,86"
2020,05,26,Campos Gerais/MG (Coopercam),"561,00","0,00"
2020,05,26,Lajinha/MG (Coocafé),s/cotação,-
2020,05,26,Esp. Sto. do Pinhal/SP (Coopinhal),"610,00","0,00"
2020,05,26,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"550,00","0,00"
2020,05,26,Franca/SP (Cocapec),"570,00","-3,39"
2020,05,26,Cafelândia/PR (Copacol),"484,20","0,00"
2020,05,26,Maringá/PR ,s/cotação,-
2020,05,26,Vitória/ES (BCSP),s/cotação,-
2020,05,26,Média Rio Grande do Sul (Clicmercado),"570,00","0,00"
2020,05,26,Oeste da Bahia (AIBA),"550,00","0,00"
2020,05,27,Guaxupé/MG (Cooxupé),"550,00","-3,00"
2020,05,27,Poços de Caldas/MG (CaféPoços),"555,00","-1,77"
2020,05,27,Patrocínio/MG (Expocaccer),"555,00","-1,77"
2020,05,27,Araguarí/MG (Coocacer),"590,00","0,00"
2020,05,27,Varginha/MG (Minasul),"570,00","-2,56"
2020,05,27,Campos Gerais/MG (Coopercam),"551,00","-1,78"
2020,05,27,Lajinha/MG (Coocafé),s/cotação,-
2020,05,27,Esp. Sto. do Pinhal/SP (Coopinhal),"610,00","0,00"
2020,05,27,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"550,00","0,00"
2020,05,27,Franca/SP (Cocapec),"540,00","-5,26"
2020,05,27,Cafelândia/PR (Copacol),"484,20","0,00"
2020,05,27,Maringá/PR ,"530,00",-
2020,05,27,Vitória/ES (BCSP),s/cotação,-
2020,05,27,Média Rio Grande do Sul (Clicmercado),"570,00","0,00"
2020,05,27,Oeste da Bahia (AIBA),"550,00","0,00"
2020,05,28,Guaxupé/MG (Cooxupé),"540,00","-1,82"
2020,05,28,Poços de Caldas/MG (CaféPoços),"540,00","-2,70"
2020,05,28,Patrocínio/MG (Expocaccer),"540,00","-2,70"
2020,05,28,Araguarí/MG (Coocacer),"560,00","-5,08"
2020,05,28,Varginha/MG (Minasul),"560,00","-1,75"
2020,05,28,Campos Gerais/MG (Coopercam),"542,00","-1,63"
2020,05,28,Lajinha/MG (Coocafé),s/cotação,-
2020,05,28,Esp. Sto. do Pinhal/SP (Coopinhal),"610,00","0,00"
2020,05,28,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"530,00","-3,64"
2020,05,28,Franca/SP (Cocapec),"530,00","-1,85"
2020,05,28,Cafelândia/PR (Copacol),"484,20","0,00"
2020,05,28,Maringá/PR ,"530,00","0,00"
2020,05,28,Vitória/ES (BCSP),s/cotação,-
2020,05,28,Média Rio Grande do Sul (Clicmercado),"555,00","-2,63"
2020,05,28,Oeste da Bahia (AIBA),"537,50","-2,27"
2020,05,29,Guaxupé/MG (Cooxupé),"530,00","-1,85"
2020,05,29,Poços de Caldas/MG (CaféPoços),"510,00","-5,56"
2020,05,29,Patrocínio/MG (Expocaccer),"525,00","-2,78"
2020,05,29,Araguarí/MG (Coocacer),"560,00","0,00"
2020,05,29,Varginha/MG (Minasul),"550,00","-1,79"
2020,05,29,Campos Gerais/MG (Coopercam),"518,00","-4,43"
2020,05,29,Lajinha/MG (Coocafé),s/cotação,-
2020,05,29,Esp. Sto. do Pinhal/SP (Coopinhal),"600,00","-1,64"
2020,05,29,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"480,00","-9,43"
2020,05,29,Franca/SP (Cocapec),"520,00","-1,89"
2020,05,29,Cafelândia/PR (Copacol),"469,80","-2,97"
2020,05,29,Maringá/PR ,"530,00","0,00"
2020,05,29,Vitória/ES (BCSP),s/cotação,-
2020,05,29,Média Rio Grande do Sul (Clicmercado),"540,00","-2,70"
2020,05,29,Oeste da Bahia (AIBA),"522,50","-2,79"
2020,06,01,Guaxupé/MG (Cooxupé),"530,00","0,00"
2020,06,01,Poços de Caldas/MG (CaféPoços),"490,00","-3,92"
2020,06,01,Patrocínio/MG (Expocaccer),"530,00","+0,95"
2020,06,01,Araguarí/MG (Coocacer),"550,00","-1,79"
2020,06,01,Varginha/MG (Minasul),"555,00","+0,91"
2020,06,01,Campos Gerais/MG (Coopercam),"511,00","-1,35"
2020,06,01,Lajinha/MG (Coocafé),s/cotação,-
2020,06,01,Esp. Sto. do Pinhal/SP (Coopinhal),"570,00","-5,00"
2020,06,01,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"470,00","-2,08"
2020,06,01,Franca/SP (Cocapec),"520,00","0,00"
2020,06,01,Cafelândia/PR (Copacol),"469,80",-
2020,06,01,Maringá/PR ,"530,00","0,00"
2020,06,01,Vitória/ES (BCSP),s/cotação,-
2020,06,01,Média Rio Grande do Sul (Clicmercado),"525,00","-2,78"
2020,06,01,Oeste da Bahia (AIBA),"530,00","+1,44"
2020,06,02,Guaxupé/MG (Cooxupé),"530,00",-
2020,06,02,Poços de Caldas/MG (CaféPoços),"475,00","-3,06"
2020,06,02,Patrocínio/MG (Expocaccer),"520,00","-1,89"
2020,06,02,Araguarí/MG (Coocacer),"550,00","0,00"
2020,06,02,Varginha/MG (Minasul),"545,00","-1,80"
2020,06,02,Campos Gerais/MG (Coopercam),"511,00",-
2020,06,02,Lajinha/MG (Coocafé),s/cotação,-
2020,06,02,Esp. Sto. do Pinhal/SP (Coopinhal),"600,00","+5,26"
2020,06,02,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"470,00","0,00"
2020,06,02,Franca/SP (Cocapec),"510,00","-1,92"
2020,06,02,Cafelândia/PR (Copacol),s/cotação,-
2020,06,02,Maringá/PR ,"530,00","0,00"
2020,06,02,Vitória/ES (BCSP),s/cotação,-
2020,06,02,Média Rio Grande do Sul (Clicmercado),"525,00","0,00"
2020,06,02,Oeste da Bahia (AIBA),"530,00","0,00"
2020,06,03,Guaxupé/MG (Cooxupé),"500,00","-5,66"
2020,06,03,Poços de Caldas/MG (CaféPoços),"495,00","+4,21"
2020,06,03,Patrocínio/MG (Expocaccer),"505,00","-2,88"
2020,06,03,Araguarí/MG (Coocacer),"530,00","-3,64"
2020,06,03,Varginha/MG (Minasul),"475,00","-12,84"
2020,06,03,Campos Gerais/MG (Coopercam),"502,00","-1,76"
2020,06,03,Lajinha/MG (Coocafé),s/cotação,-
2020,06,03,Esp. Sto. do Pinhal/SP (Coopinhal),"610,00","+1,67"
2020,06,03,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"470,00","0,00"
2020,06,03,Franca/SP (Cocapec),"510,00","0,00"
2020,06,03,Cafelândia/PR (Copacol),s/cotação,-
2020,06,03,Maringá/PR ,"520,00","-1,89"
2020,06,03,Vitória/ES (BCSP),s/cotação,-
2020,06,03,Média Rio Grande do Sul (Clicmercado),"525,00","0,00"
2020,06,03,Oeste da Bahia (AIBA),"495,00","-6,60"
2020,06,04,Guaxupé/MG (Cooxupé),"495,00","-1,00"
2020,06,04,Poços de Caldas/MG (CaféPoços),"497,00","+0,40"
2020,06,04,Patrocínio/MG (Expocaccer),"500,00","-0,99"
2020,06,04,Araguarí/MG (Coocacer),"500,00","-5,66"
2020,06,04,Varginha/MG (Minasul),"465,00","-2,11"
2020,06,04,Campos Gerais/MG (Coopercam),"500,00","-0,40"
2020,06,04,Lajinha/MG (Coocafé),s/cotação,-
2020,06,04,Esp. Sto. do Pinhal/SP (Coopinhal),"610,00","0,00"
2020,06,04,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"510,00","+8,51"
2020,06,04,Franca/SP (Cocapec),"500,00","-1,96"
2020,06,04,Cafelândia/PR (Copacol),"447,00",-
2020,06,04,Maringá/PR ,"520,00","0,00"
2020,06,04,Vitória/ES (BCSP),s/cotação,-
2020,06,04,Média Rio Grande do Sul (Clicmercado),"525,00","0,00"
2020,06,04,Oeste da Bahia (AIBA),"495,00","0,00"
2020,06,05,Guaxupé/MG (Cooxupé),"490,00","-1,01"
2020,06,05,Poços de Caldas/MG (CaféPoços),"470,00","-5,43"
2020,06,05,Patrocínio/MG (Expocaccer),"490,00","-2,00"
2020,06,05,Araguarí/MG (Coocacer),"500,00","0,00"
2020,06,05,Varginha/MG (Minasul),"460,00","-1,08"
2020,06,05,Campos Gerais/MG (Coopercam),"500,00","0,00"
2020,06,05,Lajinha/MG (Coocafé),s/cotação,-
2020,06,05,Esp. Sto. do Pinhal/SP (Coopinhal),"610,00","0,00"
2020,06,05,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"510,00","0,00"
2020,06,05,Franca/SP (Cocapec),"490,00","-2,00"
2020,06,05,Cafelândia/PR (Copacol),"447,00","0,00"
2020,06,05,Maringá/PR ,"515,00","-0,96"
2020,06,05,Vitória/ES (BCSP),s/cotação,-
2020,06,05,Média Rio Grande do Sul (Clicmercado),"525,00","0,00"
2020,06,05,Oeste da Bahia (AIBA),"480,00","-3,03"
2020,06,08,Guaxupé/MG (Cooxupé),"485,00","-1,02"
2020,06,08,Poços de Caldas/MG (CaféPoços),"460,00","-2,13"
2020,06,08,Patrocínio/MG (Expocaccer),"485,00","-1,02"
2020,06,08,Araguarí/MG (Coocacer),"490,00","-2,00"
2020,06,08,Varginha/MG (Minasul),"450,00","-2,17"
2020,06,08,Campos Gerais/MG (Coopercam),"482,00","-3,60"
2020,06,08,Lajinha/MG (Coocafé),s/cotação,-
2020,06,08,Esp. Sto. do Pinhal/SP (Coopinhal),"600,00","-1,64"
2020,06,08,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"500,00","-1,96"
2020,06,08,Franca/SP (Cocapec),"470,00","-4,08"
2020,06,08,Cafelândia/PR (Copacol),"447,00","0,00"
2020,06,08,Maringá/PR ,"515,00","0,00"
2020,06,08,Vitória/ES (BCSP),s/cotação,-
2020,06,08,Média Rio Grande do Sul (Clicmercado),"525,00","0,00"
2020,06,08,Oeste da Bahia (AIBA),"480,00","0,00"
2020,06,09,Guaxupé/MG (Cooxupé),"485,00","0,00"
2020,06,09,Poços de Caldas/MG (CaféPoços),"462,00","+0,43"
2020,06,09,Patrocínio/MG (Expocaccer),"485,00","0,00"
2020,06,09,Araguarí/MG (Coocacer),"480,00","-2,04"
2020,06,09,Varginha/MG (Minasul),"445,00","-1,11"
2020,06,09,Campos Gerais/MG (Coopercam),"482,00","0,00"
2020,06,09,Lajinha/MG (Coocafé),s/cotação,-
2020,06,09,Esp. Sto. do Pinhal/SP (Coopinhal),"500,00",-
2020,06,09,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"450,00","-10,00"
2020,06,09,Franca/SP (Cocapec),"470,00","0,00"
2020,06,09,Cafelândia/PR (Copacol),"447,00","0,00"
2020,06,09,Maringá/PR ,"515,00","0,00"
2020,06,09,Vitória/ES (BCSP),s/cotação,-
2020,06,09,Média Rio Grande do Sul (Clicmercado),"485,00","-7,62"
2020,06,09,Oeste da Bahia (AIBA),"480,00","0,00"
2020,06,10,Guaxupé/MG (Cooxupé),"480,00","-1,03"
2020,06,10,Poços de Caldas/MG (CaféPoços),"465,00","+0,65"
2020,06,10,Patrocínio/MG (Expocaccer),"485,00","0,00"
2020,06,10,Araguarí/MG (Coocacer),"480,00","0,00"
2020,06,10,Varginha/MG (Minasul),"440,00","-1,12"
2020,06,10,Campos Gerais/MG (Coopercam),"473,00","-1,87"
2020,06,10,Lajinha/MG (Coocafé),s/cotação,-
2020,06,10,Esp. Sto. do Pinhal/SP (Coopinhal),"500,00","0,00"
2020,06,10,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"440,00","-2,22"
2020,06,10,Franca/SP (Cocapec),"470,00","0,00"
2020,06,10,Cafelândia/PR (Copacol),"447,00","0,00"
2020,06,10,Maringá/PR ,"510,00","-0,97"
2020,06,10,Vitória/ES (BCSP),s/cotação,-
2020,06,10,Média Rio Grande do Sul (Clicmercado),"485,00","0,00"
2020,06,10,Oeste da Bahia (AIBA),"450,00","-6,25"
2020,06,12,Guaxupé/MG (Cooxupé),"480,00",-
2020,06,12,Poços de Caldas/MG (CaféPoços),"470,00","+1,08"
2020,06,12,Patrocínio/MG (Expocaccer),"485,00","0,00"
2020,06,12,Araguarí/MG (Coocacer),"490,00","+2,08"
2020,06,12,Varginha/MG (Minasul),"440,00","0,00"
2020,06,12,Campos Gerais/MG (Coopercam),"478,00","+1,06"
2020,06,12,Lajinha/MG (Coocafé),s/cotação,-
2020,06,12,Esp. Sto. do Pinhal/SP (Coopinhal),"500,00","0,00"
2020,06,12,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"430,00","-2,27"
2020,06,12,Franca/SP (Cocapec),"480,00","+2,13"
2020,06,12,Cafelândia/PR (Copacol),"447,00","0,00"
2020,06,12,Maringá/PR ,"510,00","0,00"
2020,06,12,Vitória/ES (BCSP),s/cotação,-
2020,06,12,Média Rio Grande do Sul (Clicmercado),"485,00","0,00"
2020,06,12,Oeste da Bahia (AIBA),"450,00","0,00"
2020,06,15,Guaxupé/MG (Cooxupé),"493,00","+2,71"
2020,06,15,Poços de Caldas/MG (CaféPoços),"480,00","+2,13"
2020,06,15,Patrocínio/MG (Expocaccer),"485,00","0,00"
2020,06,15,Araguarí/MG (Coocacer),"490,00","0,00"
2020,06,15,Varginha/MG (Minasul),"435,00","-1,14"
2020,06,15,Campos Gerais/MG (Coopercam),"478,00","0,00"
2020,06,15,Lajinha/MG (Coocafé),s/cotação,-
2020,06,15,Esp. Sto. do Pinhal/SP (Coopinhal),"480,00","-4,00"
2020,06,15,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"430,00","0,00"
2020,06,15,Franca/SP (Cocapec),"480,00","0,00"
2020,06,15,Cafelândia/PR (Copacol),"433,80","-2,95"
2020,06,15,Maringá/PR ,"510,00",-
2020,06,15,Vitória/ES (BCSP),s/cotação,-
2020,06,15,Média Rio Grande do Sul (Clicmercado),"485,00","0,00"
2020,06,15,Oeste da Bahia (AIBA),"450,00","0,00"
2020,06,16,Guaxupé/MG (Cooxupé),"488,00","-1,01"
2020,06,16,Poços de Caldas/MG (CaféPoços),"485,00","+1,04"
2020,06,16,Patrocínio/MG (Expocaccer),"490,00","+1,03"
2020,06,16,Araguarí/MG (Coocacer),"500,00","+2,04"
2020,06,16,Varginha/MG (Minasul),"490,00",-
2020,06,16,Campos Gerais/MG (Coopercam),"478,00","0,00"
2020,06,16,Lajinha/MG (Coocafé),s/cotação,-
2020,06,16,Esp. Sto. do Pinhal/SP (Coopinhal),"500,00","+4,17"
2020,06,16,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"440,00","+2,33"
2020,06,16,Franca/SP (Cocapec),"480,00","0,00"
2020,06,16,Cafelândia/PR (Copacol),"421,20","-2,90"
2020,06,16,Maringá/PR ,"495,00","-2,94"
2020,06,16,Vitória/ES (BCSP),"520,00",-
2020,06,16,Média Rio Grande do Sul (Clicmercado),"485,00","0,00"
2020,06,16,Oeste da Bahia (AIBA),"450,00","0,00"
2020,06,17,Guaxupé/MG (Cooxupé),"498,00","+2,05"
2020,06,17,Poços de Caldas/MG (CaféPoços),"493,00","+1,65"
2020,06,17,Patrocínio/MG (Expocaccer),"495,00","+1,02"
2020,06,17,Araguarí/MG (Coocacer),"500,00","0,00"
2020,06,17,Varginha/MG (Minasul),"495,00","+1,02"
2020,06,17,Campos Gerais/MG (Coopercam),"487,00","+1,88"
2020,06,17,Lajinha/MG (Coocafé),s/cotação,-
2020,06,17,Esp. Sto. do Pinhal/SP (Coopinhal),"500,00","0,00"
2020,06,17,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"450,00","+2,27"
2020,06,17,Franca/SP (Cocapec),"490,00","+2,08"
2020,06,17,Cafelândia/PR (Copacol),"421,20","0,00"
2020,06,17,Maringá/PR ,"495,00","0,00"
2020,06,17,Vitória/ES (BCSP),"520,00","0,00"
2020,06,17,Média Rio Grande do Sul (Clicmercado),"490,00","+1,03"
2020,06,17,Oeste da Bahia (AIBA),"445,00","-1,11"
2020,06,18,Guaxupé/MG (Cooxupé),"500,00","+0,40"
2020,06,18,Poços de Caldas/MG (CaféPoços),"500,00","+1,42"
2020,06,18,Patrocínio/MG (Expocaccer),"495,00","0,00"
2020,06,18,Araguarí/MG (Coocacer),"500,00","0,00"
2020,06,18,Varginha/MG (Minasul),"495,00","0,00"
2020,06,18,Campos Gerais/MG (Coopercam),"487,00","0,00"
2020,06,18,Lajinha/MG (Coocafé),s/cotação,-
2020,06,18,Esp. Sto. do Pinhal/SP (Coopinhal),"500,00","0,00"
2020,06,18,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"500,00","+11,11"
2020,06,18,Franca/SP (Cocapec),"490,00","0,00"
2020,06,18,Cafelândia/PR (Copacol),"421,20","0,00"
2020,06,18,Maringá/PR ,"495,00","0,00"
2020,06,18,Vitória/ES (BCSP),"520,00","0,00"
2020,06,18,Média Rio Grande do Sul (Clicmercado),"495,00","+1,02"
2020,06,18,Oeste da Bahia (AIBA),"445,00","0,00"
2020,06,19,Guaxupé/MG (Cooxupé),"495,00","-1,00"
2020,06,19,Poços de Caldas/MG (CaféPoços),"495,00","-1,00"
2020,06,19,Patrocínio/MG (Expocaccer),"495,00","0,00"
2020,06,19,Araguarí/MG (Coocacer),"500,00","0,00"
2020,06,19,Varginha/MG (Minasul),"490,00","-1,01"
2020,06,19,Campos Gerais/MG (Coopercam),"483,00","-0,82"
2020,06,19,Lajinha/MG (Coocafé),s/cotação,-
2020,06,19,Esp. Sto. do Pinhal/SP (Coopinhal),"500,00","0,00"
2020,06,19,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"490,00","-2,00"
2020,06,19,Franca/SP (Cocapec),"490,00","0,00"
2020,06,19,Cafelândia/PR (Copacol),"421,20","0,00"
2020,06,19,Maringá/PR ,"495,00","0,00"
2020,06,19,Vitória/ES (BCSP),"520,00","0,00"
2020,06,19,Média Rio Grande do Sul (Clicmercado),"495,00","0,00"
2020,06,19,Oeste da Bahia (AIBA),"455,00","+2,25"
2020,06,22,Guaxupé/MG (Cooxupé),"502,00","+1,41"
2020,06,22,Poços de Caldas/MG (CaféPoços),"500,00","+1,01"
2020,06,22,Patrocínio/MG (Expocaccer),"500,00","+1,01"
2020,06,22,Araguarí/MG (Coocacer),"500,00","0,00"
2020,06,22,Varginha/MG (Minasul),"495,00","+1,02"
2020,06,22,Campos Gerais/MG (Coopercam),"483,00","0,00"
2020,06,22,Lajinha/MG (Coocafé),s/cotação,-
2020,06,22,Esp. Sto. do Pinhal/SP (Coopinhal),"450,00","-10,00"
2020,06,22,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"490,00","0,00"
2020,06,22,Franca/SP (Cocapec),"490,00","0,00"
2020,06,22,Cafelândia/PR (Copacol),"421,20","0,00"
2020,06,22,Maringá/PR ,"490,00","-1,01"
2020,06,22,Vitória/ES (BCSP),"520,00","0,00"
2020,06,22,Média Rio Grande do Sul (Clicmercado),"495,00","0,00"
2020,06,22,Oeste da Bahia (AIBA),"455,00","0,00"
2020,06,23,Guaxupé/MG (Cooxupé),"497,00","-1,00"
2020,06,23,Poços de Caldas/MG (CaféPoços),"490,00","-2,00"
2020,06,23,Patrocínio/MG (Expocaccer),"490,00","-2,00"
2020,06,23,Araguarí/MG (Coocacer),"500,00","0,00"
2020,06,23,Varginha/MG (Minasul),"495,00","0,00"
2020,06,23,Campos Gerais/MG (Coopercam),"478,00","-1,04"
2020,06,23,Lajinha/MG (Coocafé),s/cotação,-
2020,06,23,Esp. Sto. do Pinhal/SP (Coopinhal),"450,00","0,00"
2020,06,23,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"480,00","-2,04"
2020,06,23,Franca/SP (Cocapec),"500,00","+2,04"
2020,06,23,Cafelândia/PR (Copacol),"421,20","0,00"
2020,06,23,Maringá/PR ,"490,00","0,00"
2020,06,23,Vitória/ES (BCSP),"520,00","0,00"
2020,06,23,Média Rio Grande do Sul (Clicmercado),"500,00","+1,01"
2020,06,23,Oeste da Bahia (AIBA),"450,00","-1,10"
2020,06,24,Guaxupé/MG (Cooxupé),"507,00","+2,01"
2020,06,24,Poços de Caldas/MG (CaféPoços),"500,00","+2,04"
2020,06,24,Patrocínio/MG (Expocaccer),"500,00","+2,04"
2020,06,24,Araguarí/MG (Coocacer),"500,00","0,00"
2020,06,24,Varginha/MG (Minasul),"515,00","+4,04"
2020,06,24,Campos Gerais/MG (Coopercam),"481,00","+0,63"
2020,06,24,Lajinha/MG (Coocafé),s/cotação,-
2020,06,24,Esp. Sto. do Pinhal/SP (Coopinhal),"500,00",-
2020,06,24,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"480,00","0,00"
2020,06,24,Franca/SP (Cocapec),"505,00","+1,00"
2020,06,24,Cafelândia/PR (Copacol),"421,20","0,00"
2020,06,24,Maringá/PR ,"490,00","0,00"
2020,06,24,Vitória/ES (BCSP),"520,00","0,00"
2020,06,24,Média Rio Grande do Sul (Clicmercado),"490,00","-2,00"
2020,06,24,Oeste da Bahia (AIBA),"450,00","0,00"
2020,06,25,Guaxupé/MG (Cooxupé),"502,00","-0,99"
2020,06,25,Poços de Caldas/MG (CaféPoços),"495,00","-1,00"
2020,06,25,Patrocínio/MG (Expocaccer),"490,00","-2,00"
2020,06,25,Araguarí/MG (Coocacer),"500,00","0,00"
2020,06,25,Varginha/MG (Minasul),"515,00","0,00"
2020,06,25,Campos Gerais/MG (Coopercam),"481,00","0,00"
2020,06,25,Esp. Sto. do Pinhal/SP (Coopinhal),"500,00","0,00"
2020,06,25,Esp. Sto. do Pinhal/SP Safra (2020/2021) (Coopinhal) ,"480,00","0,00"
2020,06,25,Franca/SP (Cocapec),"500,00","-0,99"
2020,06,25,Cafelândia/PR (Copacol),"421,20","0,00"
2020,06,25,Maringá/PR ,"490,00","0,00"
2020,06,25,Vitória/ES (BCSP),"520,00","0,00"
2020,06,25,Média Rio Grande do Sul (Clicmercado),"500,00","+2,04"
2020,06,25,Oeste da Bahia (AIBA),"450,00","0,00"
2020,06,26,Guaxupé/MG (Cooxupé),"517,00","+2,99"
2020,06,26,Poços de Caldas/MG (CaféPoços),"500,00","+1,01"
2020,06,26,Patrocínio/MG (Expocaccer),"500,00","+2,04"
2020,06,26,Araguarí/MG (Coocacer),"510,00","+2,00"
2020,06,26,Varginha/MG (Minasul),"530,00","+2,91"
2020,06,26,Campos Gerais/MG (Coopercam),"491,00","+2,08"
2020,06,26,Esp. Sto. do Pinhal/SP (Coopinhal),"480,00","-4,00"
